millis,iso_utc,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent,pitch_deg,roll_deg,heading_deg,g_force
1694971,2026-07-03T13:51:28Z,-59.33,-141.12,0.00,81.6,41.5,1,26.806791,-80.273758,9.60,0.09,12,4,0.71,,,-2.5,-0.3,1.01
1699984,2026-07-03T13:51:33Z,-59.37,-141.15,-0.00,81.6,41.6,1,26.806789,-80.273757,9.40,0.31,12,9,0.73,,,-2.5,-0.3,1.01
1704995,2026-07-03T13:51:38Z,-59.35,-141.14,0.00,81.6,41.6,1,26.806788,-80.273755,9.40,0.41,12,4,0.76,,,-2.5,-0.3,1.01
1710011,2026-07-03T13:51:43Z,-59.33,-141.09,0.01,81.6,41.6,1,26.806787,-80.273754,9.30,0.37,12,4,0.87,,,-2.5,-0.2,1.01
1715026,2026-07-03T13:51:48Z,-59.26,-141.05,0.00,81.6,41.6,1,26.806787,-80.273753,9.20,0.04,12,4,0.90,,,-2.5,-0.3,1.01
1720034,2026-07-03T13:51:53Z,-59.28,-141.07,-0.01,81.5,41.5,1,26.806787,-80.273753,8.70,0.39,12,4,0.89,,,-2.5,-0.3,1.01
1725050,2026-07-03T13:51:58Z,-59.26,-141.04,0.01,81.5,41.5,1,26.806787,-80.273751,8.60,0.07,12,5,0.90,,,-2.5,-0.3,1.01
1730068,2026-07-03T13:52:03Z,-59.27,-141.06,-0.00,81.5,41.4,1,26.806787,-80.273749,8.50,0.13,12,8,0.90,,,-2.5,-0.3,1.01
1735085,2026-07-03T13:52:08Z,-59.28,-141.06,0.00,81.4,41.4,1,26.806789,-80.273748,8.70,0.33,12,5,0.86,,,-2.5,-0.3,1.01
1740093,2026-07-03T13:52:13Z,-59.27,-141.06,-0.00,81.4,41.4,1,26.806790,-80.273747,8.60,0.43,12,5,0.94,,,-2.5,-0.3,1.01
1745106,2026-07-03T13:52:18Z,-59.24,-141.00,0.00,81.4,41.4,1,26.806791,-80.273746,8.60,0.31,12,6,1.03,,,-2.5,-0.3,1.01
1750126,2026-07-03T13:52:23Z,-59.25,-141.01,0.00,81.5,41.2,1,26.806792,-80.273745,8.80,0.13,12,5,1.02,,,-2.5,-0.3,1.01
1755133,2026-07-03T13:52:28Z,-59.28,-141.08,-0.01,81.4,41.2,1,26.806794,-80.273744,8.80,0.06,12,5,0.85,,,-2.5,-0.3,1.01
1760152,2026-07-03T13:52:33Z,-59.31,-141.09,-0.01,81.4,41.3,1,26.806795,-80.273743,8.70,0.46,12,5,0.85,,,-2.5,-0.3,1.01
1765160,2026-07-03T13:52:38Z,-59.33,-141.12,-0.01,81.3,41.3,1,26.806794,-80.273742,8.90,0.15,12,12,0.85,,,-2.5,-0.3,1.01
1770184,2026-07-03T13:52:43Z,-59.32,-141.09,0.00,81.4,41.2,1,26.806793,-80.273738,9.60,0.15,12,5,0.89,,,-2.5,-0.3,1.01
1775192,2026-07-03T13:52:48Z,-59.33,-141.09,0.00,81.3,41.3,1,26.806795,-80.273740,9.60,0.28,12,5,0.91,,,-2.5,-0.3,1.01
1780203,2026-07-03T13:52:53Z,-59.33,-141.09,-0.00,81.3,41.3,1,26.806791,-80.273740,10.10,0.41,12,5,0.87,,,-2.5,-0.3,1.01
1785207,2026-07-03T13:52:58Z,-59.32,-141.11,-0.00,81.3,41.4,1,26.806787,-80.273740,10.30,0.15,12,5,0.87,,,-2.5,-0.3,1.01
1790219,2026-07-03T13:53:03Z,-59.29,-141.03,0.01,81.2,41.4,1,26.806787,-80.273740,10.50,0.52,12,4,0.90,,,-2.5,-0.3,1.01
1795228,2026-07-03T13:53:09Z,-59.30,-141.12,-0.01,81.2,41.5,1,26.806787,-80.273742,10.40,0.11,12,10,0.73,,,-2.5,-0.3,1.01
1800235,2026-07-03T13:53:14Z,-59.30,-141.06,0.00,81.2,41.4,1,26.806787,-80.273744,10.40,0.17,12,11,0.75,,,-2.5,-0.3,1.01
1805266,2026-07-03T13:53:19Z,-59.31,-141.09,-0.00,81.2,41.4,1,26.806785,-80.273745,10.30,0.19,12,8,0.76,,,-2.5,-0.3,1.01
1810281,2026-07-03T13:53:24Z,-59.36,-141.16,-0.01,81.1,41.3,1,26.806787,-80.273748,9.80,0.52,12,5,0.73,,,-2.5,-0.3,1.01
1815292,2026-07-03T13:53:29Z,-59.39,-141.18,-0.00,81.1,41.3,1,26.806791,-80.273754,9.20,0.22,12,5,0.76,,,-2.5,-0.3,1.01
1820298,2026-07-03T13:53:34Z,-59.40,-141.16,0.00,81.1,41.2,1,26.806795,-80.273759,8.90,0.15,12,8,0.68,,,-2.5,-0.2,1.01
